Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
13061023,TOTENV_1,COUNTRY,GAB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 603,1603,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061024,TOTENV_1,COUNTRY,JPN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 378,2378,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061025,TOTENV_1,COUNTRY,MHL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,21,21,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061026,TOTENV_1,COUNTRY,NLD,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,185,185,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061027,TOTENV_1,COUNTRY,NPL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,9 829,9829,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061028,TOTENV_1,COUNTRY,PLW,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2,2,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061029,TOTENV_1,COUNTRY,QAT,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,22,22,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061030,TOTENV_1,COUNTRY,SLE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,15 639,15639,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061031,TOTENV_1,COUNTRY,THA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,5 659,5659,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061032,TOTENV_1,COUNTRY,TJK,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 499,2499,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061033,TOTENV_1,COUNTRY,TKM,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,956,956,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061034,TOTENV_1,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,48 814,48814,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061035,TOTENV_1,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 966,1966,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061036,TOTENV_1,COUNTRY,VUT,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,42,42,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061082,TOTENV_1,COUNTRY,ARG,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,8 316,8316,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061083,TOTENV_1,COUNTRY,BEN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 579,3579,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061084,TOTENV_1,COUNTRY,BGD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,39 573,39573,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061085,TOTENV_1,COUNTRY,CHE,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,760,760,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061086,TOTENV_1,COUNTRY,COL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,8 967,8967,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061087,TOTENV_1,COUNTRY,DJI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,316,316,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061088,TOTENV_1,COUNTRY,DNK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,424,424,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061089,TOTENV_1,COUNTRY,FIN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,709,709,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061090,TOTENV_1,COUNTRY,HRV,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,623,623,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061091,TOTENV_1,COUNTRY,JPN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,19 500,19500,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061092,TOTENV_1,COUNTRY,MWI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,5 213,5213,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061093,TOTENV_1,COUNTRY,NOR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,515,515,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061094,TOTENV_1,COUNTRY,PNG,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 615,2615,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061095,TOTENV_1,COUNTRY,SWZ,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,521,521,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061096,TOTENV_1,COUNTRY,SYC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,31,31,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061097,TOTENV_1,COUNTRY,TJK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 504,1504,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061098,TOTENV_1,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,21 216,21216,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061099,TOTENV_1,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,19 742,19742,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061145,TOTENV_1,COUNTRY,ARG,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,30 920,30920,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061146,TOTENV_1,COUNTRY,BEN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,6 922,6922,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061147,TOTENV_1,COUNTRY,BGD,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,113 704,113704,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061148,TOTENV_1,COUNTRY,BRN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,125,125,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061149,TOTENV_1,COUNTRY,CRI,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 213,2213,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061150,TOTENV_1,COUNTRY,DNK,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 098,5098,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061151,TOTENV_1,COUNTRY,LCA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,149,149,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061152,TOTENV_1,COUNTRY,MKD,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 199,3199,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061153,TOTENV_1,COUNTRY,MMR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,69 244,69244,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061154,TOTENV_1,COUNTRY,NOR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 306,3306,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061155,TOTENV_1,COUNTRY,NPL,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,28 508,28508,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061156,TOTENV_1,COUNTRY,SMR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,18,18,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061157,TOTENV_1,COUNTRY,SYC,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,42,42,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061158,TOTENV_1,COUNTRY,TKM,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,8 931,8931,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061159,TOTENV_1,COUNTRY,TON,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,63,63,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061160,TOTENV_1,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,121 104,121104,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061161,TOTENV_1,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,35 595,35595,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061219,TOTENV_1,COUNTRY,BGD,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,48 257,48257,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061220,TOTENV_1,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,10,10,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061221,TOTENV_1,COUNTRY,CRI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,116,116,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061222,TOTENV_1,COUNTRY,DZA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 806,3806,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061223,TOTENV_1,COUNTRY,FIN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,45,45,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061224,TOTENV_1,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,57 012,57012,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061225,TOTENV_1,COUNTRY,KGZ,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,610,610,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061226,TOTENV_1,COUNTRY,KHM,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,5 841,5841,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061227,TOTENV_1,COUNTRY,KNA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2,2,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061228,TOTENV_1,COUNTRY,LCA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,7,7,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061229,TOTENV_1,COUNTRY,LKA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 591,1591,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061230,TOTENV_1,COUNTRY,MLT,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2,2,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061231,TOTENV_1,COUNTRY,PRY,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,544,544,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061232,TOTENV_1,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,79,79,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061233,TOTENV_1,COUNTRY,SRB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,139,139,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061234,TOTENV_1,COUNTRY,TCD,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,32 543,32543,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061235,TOTENV_1,COUNTRY,TON,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,10,10,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061236,TOTENV_1,COUNTRY,TUR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 248,2248,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061237,TOTENV_1,COUNTRY,UZB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 399,3399,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061238,TOTENV_1,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,42 071,42071,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061298,TOTENV_1,COUNTRY,AGO,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,13 502,13502,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061299,TOTENV_1,COUNTRY,BDI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,6 309,6309,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061300,TOTENV_1,COUNTRY,BRN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,37,37,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061301,TOTENV_1,COUNTRY,CMR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,9 489,9489,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061302,TOTENV_1,COUNTRY,CYP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,93,93,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061303,TOTENV_1,COUNTRY,GRC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 103,1103,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061304,TOTENV_1,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,45 123,45123,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061305,TOTENV_1,COUNTRY,KNA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,9,9,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061306,TOTENV_1,COUNTRY,MEX,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,22 691,22691,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061307,TOTENV_1,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 205,1205,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061308,TOTENV_1,COUNTRY,NIU,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,0,0,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061309,TOTENV_1,COUNTRY,PRK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,8 726,8726,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061310,TOTENV_1,COUNTRY,SDN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,16 457,16457,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061311,TOTENV_1,COUNTRY,SEN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 697,3697,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061312,TOTENV_1,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,159,159,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061313,TOTENV_1,COUNTRY,SSD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,5 390,5390,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061314,TOTENV_1,COUNTRY,TCD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,5 835,5835,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061315,TOTENV_1,COUNTRY,TUN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 766,1766,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
