Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
13060912,TOTENV_3,COUNTRY,CUB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,377 445,377445,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060913,TOTENV_3,COUNTRY,CYP,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,24 782,24782,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060914,TOTENV_3,COUNTRY,DNK,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,167 416,167416,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060915,TOTENV_3,COUNTRY,DZA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 052 675,1052675,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060916,TOTENV_3,COUNTRY,FIN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,156 131,156131,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060917,TOTENV_3,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,8 981 207,8981207,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060918,TOTENV_3,COUNTRY,KGZ,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,243 264,243264,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060919,TOTENV_3,COUNTRY,KNA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 008,1008,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060920,TOTENV_3,COUNTRY,LCA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 628,5628,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060921,TOTENV_3,COUNTRY,LKA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,879 575,879575,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060922,TOTENV_3,COUNTRY,LSO,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,55 871,55871,,,,2016-03-09T14:05:39Z,2012,2012-01-01,2012-12-31
13060923,TOTENV_3,COUNTRY,MLT,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,14 403,14403,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060924,TOTENV_3,COUNTRY,MNG,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,146 490,146490,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060925,TOTENV_3,COUNTRY,PNG,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,186 642,186642,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060926,TOTENV_3,COUNTRY,SDN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,996 509,996509,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060927,TOTENV_3,COUNTRY,SEN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,286 096,286096,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060928,TOTENV_3,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,104 021,104021,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060929,TOTENV_3,COUNTRY,SOM,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,266 009,266009,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060930,TOTENV_3,COUNTRY,STP,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 067,4067,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060931,TOTENV_3,COUNTRY,SWZ,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,31 407,31407,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060932,TOTENV_3,COUNTRY,SYC,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 002,2002,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060933,TOTENV_3,COUNTRY,TGO,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,201 241,201241,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060934,TOTENV_3,COUNTRY,UZB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 261 612,1261612,,,,2016-03-09T14:05:40Z,2012,2012-01-01,2012-12-31
13060999,TOTENV_3,COUNTRY,ARE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,11 338,11338,,,,2016-03-09T14:05:43Z,2012,2012-01-01,2012-12-31
13061000,TOTENV_3,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,695,695,,,,2016-03-09T14:05:43Z,2012,2012-01-01,2012-12-31
13061001,TOTENV_3,COUNTRY,CHL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,23 094,23094,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061002,TOTENV_3,COUNTRY,CRI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,18 297,18297,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061003,TOTENV_3,COUNTRY,DJI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,47 797,47797,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061004,TOTENV_3,COUNTRY,FIN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 011,3011,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061005,TOTENV_3,COUNTRY,HRV,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 070,3070,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061006,TOTENV_3,COUNTRY,MWI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 525 775,1525775,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061007,TOTENV_3,COUNTRY,MYS,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,303 150,303150,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061008,TOTENV_3,COUNTRY,PHL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 115 692,2115692,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061009,TOTENV_3,COUNTRY,PLW,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,224,224,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061010,TOTENV_3,COUNTRY,SAU,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,63 972,63972,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061011,TOTENV_3,COUNTRY,SDN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 866 999,2866999,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061012,TOTENV_3,COUNTRY,SVN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 390,1390,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061013,TOTENV_3,COUNTRY,SWZ,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,97 958,97958,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061014,TOTENV_3,COUNTRY,TJK,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,227 791,227791,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061015,TOTENV_3,COUNTRY,TLS,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,59 196,59196,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061016,TOTENV_3,COUNTRY,VUT,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,4 009,4009,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061017,TOTENV_3,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 649 414,2649414,,,,2016-03-09T14:05:44Z,2012,2012-01-01,2012-12-31
13061070,TOTENV_3,COUNTRY,BFA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,527 192,527192,,,,2016-03-09T14:05:47Z,2012,2012-01-01,2012-12-31
13061071,TOTENV_3,COUNTRY,BHR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,8 270,8270,,,,2016-03-09T14:05:47Z,2012,2012-01-01,2012-12-31
13061072,TOTENV_3,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 539,2539,,,,2016-03-09T14:05:47Z,2012,2012-01-01,2012-12-31
13061073,TOTENV_3,COUNTRY,KGZ,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,73 876,73876,,,,2016-03-09T14:05:47Z,2012,2012-01-01,2012-12-31
13061074,TOTENV_3,COUNTRY,MLT,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 121,2121,,,,2016-03-09T14:05:47Z,2012,2012-01-01,2012-12-31
13061075,TOTENV_3,COUNTRY,MWI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,350 786,350786,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061076,TOTENV_3,COUNTRY,PRK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,485 192,485192,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061077,TOTENV_3,COUNTRY,SMR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,196,196,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061078,TOTENV_3,COUNTRY,SRB,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,74 772,74772,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061079,TOTENV_3,COUNTRY,TLS,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,21 968,21968,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061080,TOTENV_3,COUNTRY,TON,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 076,1076,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061081,TOTENV_3,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,683 667,683667,,,,2016-03-09T14:05:48Z,2012,2012-01-01,2012-12-31
13061135,TOTENV_3,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,7 369,7369,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061136,TOTENV_3,COUNTRY,BTN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,25 321,25321,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061137,TOTENV_3,COUNTRY,HRV,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,199 861,199861,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061138,TOTENV_3,COUNTRY,MMR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 511 951,2511951,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061139,TOTENV_3,COUNTRY,MNE,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,31 253,31253,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061140,TOTENV_3,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,172 371,172371,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061141,TOTENV_3,COUNTRY,PRK,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 717 841,1717841,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061142,TOTENV_3,COUNTRY,PRY,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,190 058,190058,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061143,TOTENV_3,COUNTRY,SRB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,514 804,514804,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061144,TOTENV_3,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 495 013,1495013,,,,2016-03-09T14:05:51Z,2012,2012-01-01,2012-12-31
13061198,TOTENV_3,COUNTRY,AGO,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,4 580 128,4580128,,,,2016-03-09T14:05:54Z,2012,2012-01-01,2012-12-31
13061199,TOTENV_3,COUNTRY,BDI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 470 816,1470816,,,,2016-03-09T14:05:54Z,2012,2012-01-01,2012-12-31
13061200,TOTENV_3,COUNTRY,BRN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,468,468,,,,2016-03-09T14:05:54Z,2012,2012-01-01,2012-12-31
13061201,TOTENV_3,COUNTRY,COK,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,218,218,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061202,TOTENV_3,COUNTRY,CZE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,8 196,8196,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061203,TOTENV_3,COUNTRY,DZA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,319 961,319961,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061204,TOTENV_3,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,4 276 979,4276979,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061205,TOTENV_3,COUNTRY,KNA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,157,157,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061206,TOTENV_3,COUNTRY,LCA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,736,736,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061207,TOTENV_3,COUNTRY,LSO,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,169 306,169306,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061208,TOTENV_3,COUNTRY,MEX,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,703 897,703897,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061209,TOTENV_3,COUNTRY,MNE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,843,843,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061210,TOTENV_3,COUNTRY,MNG,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,36 154,36154,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061211,TOTENV_3,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,69 801,69801,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061212,TOTENV_3,COUNTRY,SEN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,943 350,943350,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061213,TOTENV_3,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,4 220,4220,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061214,TOTENV_3,COUNTRY,SLB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,15 232,15232,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061215,TOTENV_3,COUNTRY,SYR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,138 178,138178,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061216,TOTENV_3,COUNTRY,TGO,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,788 672,788672,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061217,TOTENV_3,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 919 608,3919608,,,,2016-03-09T14:05:55Z,2012,2012-01-01,2012-12-31
13061218,TOTENV_3,COUNTRY,VNM,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 146 087,1146087,,,,2016-03-09T14:05:56Z,2012,2012-01-01,2012-12-31
13061276,TOTENV_3,COUNTRY,ARE,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,70 702,70702,,,,2016-03-09T14:05:58Z,2012,2012-01-01,2012-12-31
13061277,TOTENV_3,COUNTRY,ARG,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,450 770,450770,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061278,TOTENV_3,COUNTRY,BDI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,458 983,458983,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061279,TOTENV_3,COUNTRY,BEN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,254 648,254648,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061280,TOTENV_3,COUNTRY,BTN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,29 127,29127,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061281,TOTENV_3,COUNTRY,COK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,258,258,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061282,TOTENV_3,COUNTRY,COL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,559 194,559194,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061283,TOTENV_3,COUNTRY,GRC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,75 867,75867,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061284,TOTENV_3,COUNTRY,GRD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 456,1456,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061285,TOTENV_3,COUNTRY,JPN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,761 986,761986,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061286,TOTENV_3,COUNTRY,MHL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,604,604,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061287,TOTENV_3,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,74 475,74475,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061288,TOTENV_3,COUNTRY,NOR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,26 341,26341,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061289,TOTENV_3,COUNTRY,PHL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 175 372,1175372,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061290,TOTENV_3,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,12 217,12217,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061291,TOTENV_3,COUNTRY,SLE,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,277 807,277807,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061292,TOTENV_3,COUNTRY,STP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 673,3673,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061293,TOTENV_3,COUNTRY,TJK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,122 886,122886,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061294,TOTENV_3,COUNTRY,TUV,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,180,180,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061295,TOTENV_3,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 407 384,1407384,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
13061296,TOTENV_3,COUNTRY,VNM,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 323 610,1323610,,,,2016-03-09T14:05:59Z,2012,2012-01-01,2012-12-31
