Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
13060806,TOTENV_4,COUNTRY,BIH,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,897,896.73106,,,,2016-03-09T14:05:32Z,2012,2012-01-01,2012-12-31
13060807,TOTENV_4,COUNTRY,CMR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 721,2721.18839,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060808,TOTENV_4,COUNTRY,GRC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,566,565.78892,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060809,TOTENV_4,COUNTRY,GRD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 456,1456.17606,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060810,TOTENV_4,COUNTRY,MHL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 163,1163.06152,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060811,TOTENV_4,COUNTRY,MKD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,628,628.32046,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060812,TOTENV_4,COUNTRY,NIU,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 682,1682.00904,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060813,TOTENV_4,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,208,208.06513,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060814,TOTENV_4,COUNTRY,SLB,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 803,1803.32881,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060815,TOTENV_4,COUNTRY,SVK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,729,729.44826,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060816,TOTENV_4,COUNTRY,SVN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,620,619.7253,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060817,TOTENV_4,COUNTRY,THA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 560,1559.61837,,,,2016-03-09T14:05:33Z,2012,2012-01-01,2012-12-31
13060876,TOTENV_4,COUNTRY,BEN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 721,5720.61466,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060877,TOTENV_4,COUNTRY,ESP,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 750,1750.40781,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060878,TOTENV_4,COUNTRY,GAB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 966,2966.16728,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060879,TOTENV_4,COUNTRY,GRC,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 429,2428.78112,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060880,TOTENV_4,COUNTRY,GTM,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 991,2991.17399,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060881,TOTENV_4,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 601,4600.92001,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060882,TOTENV_4,COUNTRY,NIU,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 927,1927.28332,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060883,TOTENV_4,COUNTRY,NLD,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 036,2035.58568,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060884,TOTENV_4,COUNTRY,PLW,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 974,1974.04323,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060885,TOTENV_4,COUNTRY,PRY,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 612,3611.64827,,,,2016-03-09T14:05:37Z,2012,2012-01-01,2012-12-31
13060886,TOTENV_4,COUNTRY,SVK,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 182,3182.08259,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060887,TOTENV_4,COUNTRY,SVN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 305,2304.91305,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060888,TOTENV_4,COUNTRY,THA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 175,3174.8177,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060889,TOTENV_4,COUNTRY,TUR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 648,3647.83116,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060890,TOTENV_4,COUNTRY,UGA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 095,5094.78637,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060891,TOTENV_4,COUNTRY,VUT,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 257,4257.26637,,,,2016-03-09T14:05:38Z,2012,2012-01-01,2012-12-31
13060961,TOTENV_4,COUNTRY,AGO,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,13 172,13172.31971,,,,2016-03-09T14:05:41Z,2012,2012-01-01,2012-12-31
13060962,TOTENV_4,COUNTRY,BDI,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,9 515,9515.49822,,,,2016-03-09T14:05:41Z,2012,2012-01-01,2012-12-31
13060963,TOTENV_4,COUNTRY,BIH,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,191,191.11162,,,,2016-03-09T14:05:41Z,2012,2012-01-01,2012-12-31
13060964,TOTENV_4,COUNTRY,BLR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,168,167.63566,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060965,TOTENV_4,COUNTRY,CIV,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,9 714,9713.5468,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060966,TOTENV_4,COUNTRY,DZA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,759,759.483,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060967,TOTENV_4,COUNTRY,FSM,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 680,1679.76105,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060968,TOTENV_4,COUNTRY,GAB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,6 248,6248.35717,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060969,TOTENV_4,COUNTRY,KNA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,293,293.45985,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060970,TOTENV_4,COUNTRY,MEX,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,580,580.05223,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060971,TOTENV_4,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 009,1009.4396,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060972,TOTENV_4,COUNTRY,SDN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,5 877,5877.19935,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060973,TOTENV_4,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,87,86.56064,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060974,TOTENV_4,COUNTRY,SRB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,163,163.27659,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060975,TOTENV_4,COUNTRY,SSD,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,8 884,8884.26415,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060976,TOTENV_4,COUNTRY,STP,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,3 512,3511.69195,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060977,TOTENV_4,COUNTRY,SVK,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,98,98.24653,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060978,TOTENV_4,COUNTRY,SYR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,523,523.48295,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060979,TOTENV_4,COUNTRY,THA,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,655,654.89345,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060980,TOTENV_4,COUNTRY,TUR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,323,323.36615,,,,2016-03-09T14:05:42Z,2012,2012-01-01,2012-12-31
13060981,TOTENV_4,COUNTRY,TUV,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 773,1772.75958,,,,2016-03-09T14:05:43Z,2012,2012-01-01,2012-12-31
13061037,TOTENV_4,COUNTRY,AGO,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,4 031,4030.7222,,,,2016-03-09T14:05:45Z,2012,2012-01-01,2012-12-31
13061038,TOTENV_4,COUNTRY,BLR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 719,1718.94926,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061039,TOTENV_4,COUNTRY,DJI,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 281,2281.22515,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061040,TOTENV_4,COUNTRY,GAB,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 927,1927.25085,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061041,TOTENV_4,COUNTRY,IDN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 211,1211.0992,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061042,TOTENV_4,COUNTRY,IRL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,562,561.83309,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061043,TOTENV_4,COUNTRY,LKA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 609,1609.04212,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061044,TOTENV_4,COUNTRY,MDV,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,805,804.7208,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061045,TOTENV_4,COUNTRY,NLD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,372,372.10787,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061046,TOTENV_4,COUNTRY,PRY,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 391,1390.65587,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061047,TOTENV_4,COUNTRY,QAT,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,658,657.79971,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061048,TOTENV_4,COUNTRY,SEN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 834,1834.04611,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061049,TOTENV_4,COUNTRY,SLE,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 940,3939.63543,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061050,TOTENV_4,COUNTRY,STP,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 780,1780.48199,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061051,TOTENV_4,COUNTRY,TUR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,798,798.15885,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061052,TOTENV_4,COUNTRY,TUV,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 898,1897.98117,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061053,TOTENV_4,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 837,2836.72972,,,,2016-03-09T14:05:46Z,2012,2012-01-01,2012-12-31
13061100,TOTENV_4,COUNTRY,ARG,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 598,2598.17485,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061101,TOTENV_4,COUNTRY,BDI,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,6 074,6073.7112,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061102,TOTENV_4,COUNTRY,COK,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 855,1855.37821,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061103,TOTENV_4,COUNTRY,COL,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 678,2678.31921,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061104,TOTENV_4,COUNTRY,CZE,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 552,2551.82402,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061105,TOTENV_4,COUNTRY,DEU,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 104,2104.40929,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061106,TOTENV_4,COUNTRY,JPN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 616,1615.70944,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061107,TOTENV_4,COUNTRY,MHL,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 726,2726.21793,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061108,TOTENV_4,COUNTRY,MWI,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 937,4936.84414,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061109,TOTENV_4,COUNTRY,NIC,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,3 941,3941.45958,,,,2016-03-09T14:05:49Z,2012,2012-01-01,2012-12-31
13061110,TOTENV_4,COUNTRY,PHL,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 541,5540.6287,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061111,TOTENV_4,COUNTRY,SGP,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,1 605,1604.98621,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061112,TOTENV_4,COUNTRY,TGO,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 284,5283.81573,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061113,TOTENV_4,COUNTRY,TKM,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,8 720,8719.64439,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061114,TOTENV_4,COUNTRY,TZA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 131,4130.64644,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061115,TOTENV_4,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 839,4838.50993,,,,2016-03-09T14:05:50Z,2012,2012-01-01,2012-12-31
13061162,TOTENV_4,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,279,278.79749,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061163,TOTENV_4,COUNTRY,CAN,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,78,78.46989,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061164,TOTENV_4,COUNTRY,CHE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,68,68.24997,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061165,TOTENV_4,COUNTRY,CHL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,141,141.38992,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061166,TOTENV_4,COUNTRY,DNK,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,77,77.07826,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061167,TOTENV_4,COUNTRY,ESP,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,77,77.35054,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061168,TOTENV_4,COUNTRY,IRL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,89,88.97565,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061169,TOTENV_4,COUNTRY,MAR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,994,994.07385,,,,2016-03-09T14:05:52Z,2012,2012-01-01,2012-12-31
13061170,TOTENV_4,COUNTRY,MYS,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 053,1052.65136,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061171,TOTENV_4,COUNTRY,PHL,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,2 032,2032.20308,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061172,TOTENV_4,COUNTRY,PNG,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,4 547,4546.80864,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061173,TOTENV_4,COUNTRY,SWE,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,64,64.40885,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061174,TOTENV_4,COUNTRY,SYC,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,1 034,1034.04262,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061175,TOTENV_4,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,350,349.90723,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061176,TOTENV_4,COUNTRY,ZAF,YEAR,2012,ENVCAUSE,ENVCAUSE001,,,,,,,5 131,5130.73273,,,,2016-03-09T14:05:53Z,2012,2012-01-01,2012-12-31
13061239,TOTENV_4,COUNTRY,ARG,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 078,1077.65148,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061240,TOTENV_4,COUNTRY,BGD,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 695,1695.26826,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061241,TOTENV_4,COUNTRY,CIV,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 232,3231.65965,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061242,TOTENV_4,COUNTRY,COL,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 183,1182.86356,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061243,TOTENV_4,COUNTRY,DNK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,395,394.8661,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061244,TOTENV_4,COUNTRY,FIN,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,537,536.69338,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061245,TOTENV_4,COUNTRY,KHM,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 898,1898.49972,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061246,TOTENV_4,COUNTRY,LCA,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 183,2182.70422,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061247,TOTENV_4,COUNTRY,MYS,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 356,1355.5656,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061248,TOTENV_4,COUNTRY,PLW,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 466,1466.25493,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061249,TOTENV_4,COUNTRY,PNG,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 503,2502.66625,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061250,TOTENV_4,COUNTRY,PRK,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,2 014,2013.61998,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061251,TOTENV_4,COUNTRY,SAU,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,908,908.43106,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061252,TOTENV_4,COUNTRY,SOM,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,3 293,3293.18747,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061253,TOTENV_4,COUNTRY,SYC,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 421,1420.70844,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061254,TOTENV_4,COUNTRY,TLS,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 812,1812.1001,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061255,TOTENV_4,COUNTRY,UKR,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 395,1394.9548,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061256,TOTENV_4,COUNTRY,UZB,YEAR,2012,ENVCAUSE,ENVCAUSE151,,,,,,,1 220,1219.58427,,,,2016-03-09T14:05:57Z,2012,2012-01-01,2012-12-31
13061317,TOTENV_4,COUNTRY,BFA,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,5 990,5989.84577,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061318,TOTENV_4,COUNTRY,BRB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 243,2243.1217,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061319,TOTENV_4,COUNTRY,BTN,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 595,4595.10422,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061320,TOTENV_4,COUNTRY,CHL,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 117,2116.90381,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061321,TOTENV_4,COUNTRY,CMR,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,4 858,4858.36164,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061322,TOTENV_4,COUNTRY,CRI,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 392,2392.08881,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
13061323,TOTENV_4,COUNTRY,CUB,YEAR,2012,ENVCAUSE,ENVCAUSE060,,,,,,,2 637,2637.25364,,,,2016-03-09T14:06:00Z,2012,2012-01-01,2012-12-31
